"mz","Intensity"
1567.705,4.386
130.0928,14.81
136.0792,17
159.0931,12
171.1511,60
187.1208,24
189.0886,15
199.1407,46
213.1087,12.05
215.1335,13.61
217.0872,16
234.146,41
251.0706,12.81
268.1521,12
297.1626,12
298.1488,12.05
300.1163,48.81
312.1682,15.05
318.1347,47.81
343.1868,12
345.1524,15.81
363.1885,14
369.173,12
379.1875,18.81
384.1736,12.81
420.1747,12.86
425.183,16.15
431.2064,18.81
434.2114,12
442.5693,12.11
455.2339,23
460.2661,12
464.2386,16.94
465.2099,24
485.2885,12
501.2081,15
518.1983,15.81
526.2597,20
531.2615,18.1
532.5701,13.1
534.2679,24.14
539.7805,32.09
539.9487,49
546.306,12.86
559.267,14.84
571.2869,21.84
628.2629,17.05
647.3301,15.81
655.2857,19
661.3337,17.81
675.3306,20
683.37,28
700.3393,12.37
723.3298,12.05
730.3616,15
735.4001,12
751.3389,17
754.4009,20.11
757.3031,18.05
792.3585,18
827.3489,15
844.3918,17
862.3737,25.86
865.3794,12
893.3827,13.1
894.4251,27.05
909.4036,15.05
931.4177,9.054
966.4659,12
971.5455,12.86
972.4531,12.06
990.4524,25.81
990.453,184
1058.4678,12
1103.5264,20
1168.5624,6
1187.5309,15
1199.5165,12.81
1204.5927,11
1292.585,6.054
1333.6332,30.1
1345.6299,13.1
1401.7317,31.84
1420.6628,247
1518.7045,12
1520.7637,17.35
120.0821,52
157.0609,19.81
175.1065,24
177.1036,77.05
205.0975,71
216.1054,14
217.1204,15.81
257.111,15.81
258.1319,14.81
262.1438,17
270.1539,20.34
271.1095,25
274.1183,67
285.1117,17
292.1306,30
297.141,23.05
301.1219,25.11
303.1407,13
315.1539,12.81
316.1343,19
319.1581,22.86
322.1222,12.81
334.1438,16.15
343.1418,13
354.1471,25
355.1289,14.05
359.162,30
361.1511,46
372.1515,19.81
374.2094,12.81
376.1952,85
379.1724,14.05
384.1943,18
390.1629,20.05
401.1625,19
408.2059,17
411.1891,18.05
428.1818,25
436.1842,25
444.2036,17.09
446.2044,21
453.2125,24.37
463.2234,208
466.2001,15
487.2047,15
489.2169,18
505.2234,32
523.2145,28.86
525.7668,29
527.2507,16
544.29,17
558.2351,28.05
560.5353,18.84
562.2947,351
563.2813,20.86
570.291,17
576.2445,34
594.2515,35
627.3229,15.05
657.3184,24
661.3614,280
662.3728,25
675.312,46.84
693.324,58
714.3536,11
732.3997,230
733.3956,24.14
767.3694,12
774.3761,21.71
781.3795,12
792.4028,38
801.4125,13
819.4306,161
820.4341,17
827.4205,15.05
832.4337,19.67
858.4308,35.81
876.4526,247
877.4672,42
879.4353,29
945.4785,35.81
963.4899,192
964.4804,14
978.4217,12
1002.455,12.81
1014.48,19
1032.5177,64
1050.5171,237
1051.5198,30.39
1106.5576,6
1200.6841,15.92
1218.5748,36
1236.5972,108
120.0844,51
136.0713,31.31
145.0957,21
173.0902,21
201.1054,16.07
221.1213,25.16
226.1367,25
233.1432,17.11
244.1664,111
267.1479,47.08
271.1607,17.08
285.1582,16
302.138,37
316.1544,29
333.118,21.23
343.1947,52.08
348.1773,17
353.1812,21
378.1818,16.07
383.1472,22.15
385.1922,16.07
389.1894,16
417.201,20.07
431.2334,17.08
439.2253,42.23
467.237,26.08
487.2472,17.08
505.2402,17.07
507.2271,17.08
518.277,16
543.3073,21.15
543.3169,25
565.2714,20.07
573.3374,17.08
575.274,16.07
580.3066,16
584.2625,24
587.3404,21.11
591.3221,21
593.254,27.37
599.2493,20
611.3361,17.54
614.338,17
628.9842,30.08
629.2318,30
629.6489,41.5
642.3024,16
649.2753,30.22
663.3353,18.55
678.338,64
731.3959,16
736.3669,21.08
760.4033,17
768.4113,21.15
771.4177,30.15
774.415,17.07
791.4327,90
813.4431,21.08
818.2917,17.08
874.5131,21
890.4177,16.07
897.4395,20.07
924.5152,17.08
938.4957,99
951.4851,16
978.4742,20
982.5126,16
986.379,13.47
996.4752,29.07
1014.4737,42.11
1085.5632,51.08
1111.5444,12
1114.494,8
1116.5789,17.07
1186.5895,17
1210.5236,8
1239.6722,63.55
1252.6455,8
1701.8615,17.15
120.0808,51
129.093,17.08
185.0991,30.08
186.1418,17.15
189.0953,17.08
217.1038,18.08
242.1449,21
258.1392,33.07
263.1376,20.07
275.1748,47
288.1301,21
298.1329,20.07
300.1445,22.08
316.1415,39
326.158,17
351.1652,18.15
365.1345,17.08
371.1907,16.07
378.1699,21.08
385.1449,21.47
388.2476,34.07
397.1826,17.54
399.2195,17.15
402.181,22
407.1774,18.55
430.1779,38
439.2289,21.08
447.2094,16
484.2153,39.07
497.2428,21.52
500.2722,17.11
501.2864,47.18
512.2546,17.08
529.2413,63.07
537.2719,20
546.2745,24.5
549.2612,21.07
555.2701,20
563.2757,20
581.3041,17.15
598.394,123
599.3193,25.07
612.3134,25.15
614.1827,18.15
626.2861,22.24
627.282,29.08
629.3276,17.07
643.2872,106
661.3199,46.08
675.3579,21.08
713.425,124
714.4216,14.61
715.3306,25
723.3884,16.07
727.3419,16.07
740.3407,14.63
741.325,25.07
780.3835,21.08
804.3884,20.07
810.4222,19.42
812.4983,54
817.5259,16.07
833.3879,16.31
844.3772,21.59
852.428,16.07
853.4043,12.59
908.4794,12.07
909.5299,17.08
922.5031,13.08
926.5204,26
929.4637,16
937.4789,21.11
967.4998,13
984.5142,12
1073.5906,21
1101.5145,8
1113.4836,12
1130.62,20
1213.5792,8
1240.6777,130.5
1258.6753,345
1339.615,21.47
1401.7185,17.47
1456.6543,18.94
1509.663,14.55
1631.8379,18.62
1653.9341,18.08
1868.9791,20
173.1278,70
187.0699,13
201.1232,71.46
215.1374,30.81
243.1336,34
244.1167,18
256.1019,12
257.1297,15.84
272.15,12.81
278.1544,18.05
285.1319,12
300.1559,25.81
311.1557,12.05
312.1506,15.81
314.2052,99
328.1496,18.86
330.1597,22.93
346.1806,21
355.1321,15.05
367.1282,16
385.1499,14.42
399.1718,12.81
403.2044,59.05
415.2575,21
443.2469,57.84
455.2225,15.81
472.2358,15.81
480.1994,12
490.2421,73
498.2178,12.81
500.2698,25
502.191,12
531.7413,77
532.2434,18
577.261,70
579.255,13.1
601.3091,18
611.3136,27.81
614.3029,20.21
616.2657,15
617.2307,15.05
629.3105,45
631.347,37
634.2896,333
745.3412,27.81
763.3271,90
767.3884,12
773.3745,15
802.3476,41.16
803.3223,15.92
820.3515,600
832.4172,12
860.4051,15.81
913.3762,12
917.417,6
931.3879,88
947.46,6
949.3921,448
949.3968,19.16
959.3959,6
1026.4606,9
1031.5066,6
1035.5266,9.054
1044.4862,15.86
1062.4779,213
1244.6061,44.14
1262.5942,509
1582.6401,10.16
127.0586,8
133.0408,13
175.1188,8
201.1012,4.269
214.0954,5
218.0682,9.269
235.0859,9
243.1031,4
253.0943,12
271.1073,21
284.158,6.076
285.1547,5
287.0826,22.29
305.0959,6
314.1819,11.31
331.1492,9.269
339.1638,9
344.0977,11
345.1169,5
349.1711,7.018
355.1449,5
362.114,29
373.1604,12.02
383.1534,8.287
393.2083,4.287
419.1494,4.269
429.1868,5
430.1811,5
438.1834,6.036
440.1681,8.269
447.2013,50
457.1927,22
463.2272,10
475.2073,16.02
491.168,6.297
503.2138,9.323
514.2133,9.09
520.2487,44.02
521.2429,4.279
532.2026,6.018
561.2489,5
567.7718,13
571.2318,5
612.3098,8.269
628.2535,11.27
630.3056,6.269
633.3356,14
639.3777,13.08
646.256,4.269
690.3484,26.27
695.3233,4.018
701.3705,3
731.3364,5
741.3336,16.02
747.3671,56
759.3417,10
786.3859,17.02
804.3959,240
805.4042,32
860.4015,4.269
861.3852,3.032
862.3958,3.163
873.3639,6
912.4152,3
917.4862,14
918.4766,3
939.4838,5
956.5457,4.269
972.4617,4
974.4999,59
975.5014,8.018
1007.4385,5.018
1080.507,5
1104.4937,2
1124.5103,2
1134.5389,4.269
1162.5559,2
1206.4572,5.404
1226.5283,2
1260.5776,32.02
1494.6998,3.386
1631.7369,3
1899.707,4.538
2561.03,3.269
129.0824,14.54
136.0779,22
155.0913,11
172.0741,24
175.1183,33
182.127,46
183.1121,48.21
200.1397,76
210.1203,17
211.1076,32
212.1062,16.54
228.1344,35
246.1011,10.54
254.1208,12.04
266.1219,10.56
268.1361,11.54
271.1416,19.54
277.1214,12
285.1511,12
287.1376,13
290.1128,23
298.1816,8.574
302.1101,11
304.1604,26.11
315.1644,14.54
336.1649,12
337.1505,65
346.1303,18.54
354.1737,31.04
371.1663,13.08
375.1395,27
381.1839,21
382.1708,57
383.1642,8.227
399.1859,12.58
400.1948,9.076
401.1554,17.61
418.1819,8.584
430.1852,10.54
432.2308,8.794
434.2094,19.63
448.1042,8.538
449.1984,8.574
451.236,32
456.9092,10
459.1969,12.04
475.2198,8.538
486.187,10
500.2149,15
501.2138,12
503.232,18
512.2325,12
517.2433,26
518.2407,9.895
521.2322,23.04
537.2462,12
538.2623,140
544.2529,12
545.2329,115.6
557.2386,28
585.2404,22.17
602.2631,15.04
608.2586,12.77
614.302,13.48
617.285,12.54
635.2542,12.74
642.9846,16.57
643.3814,59
647.2261,14.07
649.301,27.29
667.3075,63
706.3242,27
707.3157,25.04
713.2681,8
714.2669,12
716.3145,10.54
724.3236,358
731.3099,26
734.3256,24.63
756.3791,12.07
799.3126,15
801.3594,10.54
803.4361,7.225
816.4188,12
825.3804,8
869.3835,27.56
887.3865,182
897.3705,13.04
914.2584,15.69
930.4327,10.04
941.4589,8.574
966.3755,8.072
967.3889,19.07
984.4066,21
1001.4343,64
1023.4146,20
1039.4888,20.33
1040.4319,17
1041.4281,75
1057.452,13.3
1058.4539,458
1059.46,90
1069.413,24.54
1093.4655,10
1095.4772,8.574
1099.5344,8.538
1138.4723,10.07
1157.5176,35
1168.5106,8.538
1249.5715,44.04
1251.5199,36.37
1255.6006,13.35
1267.5712,457
1285.5865,496.1
136.0764,40
143.1113,14.05
221.09,14
249.158,111
277.1531,61
299.1595,15
300.1643,25.05
310.1353,12
329.1616,12
334.1733,100
346.1851,79
371.1987,11
402.1871,12.86
419.2716,37
445.2017,15.17
447.2603,17
463.2145,22
465.1941,12.81
480.2099,12.86
534.2566,12
558.2898,12
575.2591,16
576.2996,14
602.3083,13.17
626.2794,15.05
632.2725,112
639.3268,19
641.4178,12
647.3406,18
686.2832,18
695.3537,10.91
703.3124,165
704.3506,17.09
715.4177,13.61
730.3509,12.05
732.3118,9.054
781.4033,10.16
791.3942,9.807
814.3576,49
815.3229,11.09
832.3517,253
833.3629,28
839.3713,12
933.4391,9.807
945.4492,33.09
967.4208,9.807
968.429,15.81
975.5231,16.61
979.4724,9.054
980.5079,14
984.4417,29.84
985.4294,8.999
993.476,18
1002.459,285
1003.4498,39.84
1006.4797,9.807
1144.5922,6
1147.5057,12.05
1165.5214,49
1165.5233,26
1166.5231,6
1239.5227,6
1260.5779,36.81
1274.4994,16.67
1401.7933,13.1
1504.7158,9.807
1897.8185,26.97
171.0841,7.018
213.1077,6.279
224.1008,17.02
226.1101,7.018
231.1002,9
242.1138,27.27
252.0614,6.018
266.1107,6.279
270.1084,7.018
272.106,6.279
284.1193,8
288.1216,9
300.1303,6
301.1496,6.018
310.1263,5.269
313.1193,6
317.1486,5.279
321.1564,9.544
328.1089,5.368
338.182,9.269
341.1449,12.02
349.2344,12
353.1438,16.04
361.173,8.368
367.147,6
371.1558,20
384.1581,7.018
389.1693,14
392.1805,7.279
400.1822,5.287
406.186,7.556
409.2151,12
410.1678,23.27
414.2349,5.736
446.1783,11
452.1665,9
454.2234,5.279
481.2118,5.269
496.2563,12.02
518.2397,6.269
525.2051,5.368
527.3074,7.556
536.2501,7.018
553.2687,135.4
561.2076,9.917
562.257,13.02
564.05,5.036
588.2578,6.018
597.2397,5.297
623.2824,22.65
631.2077,5.269
641.3733,27.29
650.2789,5
666.1924,4.538
668.2982,53
729.3026,7
739.3323,36
747.3482,4.269
750.3362,4.018
790.3666,5
806.3682,4.269
818.4012,5.287
833.406,6
833.7317,4.036
836.386,161
836.3911,17.02
855.3574,15.27
875.4025,22.66
890.5386,4
893.4008,14.66
893.4135,247
944.4089,4
997.4154,6.386
1004.4364,19.3
1022.4507,66
1022.4601,9.379
1047.369,3
1047.5385,4.673
1069.5287,5
1088.5588,5.287
1094.5142,4.906
1105.511,7
1123.5083,15.28
1124.4816,2.018
1129.533,5.386
1133.4786,4
1153.4867,2.018
1161.3484,2
1167.5106,2
1170.5878,3.018
1191.5348,5.368
1209.4814,8.924
1210.5093,5.269
1220.5125,2
1227.532,12
1252.4742,5.018
1263.5676,31.02
1268.6505,2.269
1281.5688,189
1311.6465,4.655
1678.1492,8
1928.7985,6.574
2201.8665,8.018
110.0727,5
130.0896,6
136.0747,109
157.1324,28
159.0853,7
185.1277,52.81
204.136,16
207.113,11.37
216.1036,6
235.1079,14
240.1371,5
249.1582,99.39
254.0784,5
262.0912,6.018
268.072,6.287
269.1035,5.269
275.172,41
277.1559,35
285.1511,5.548
301.1412,8
303.1699,38
328.1367,15.02
334.1725,10
345.1677,6.287
348.1922,161
349.1942,10
355.1797,8.305
372.1621,6
376.1532,10.05
385.1296,6
390.1955,38.29
400.1418,7
405.2066,23.27
409.1742,7.305
412.1593,6
416.2189,9.297
429.1665,14.27
433.2784,44.02
437.1313,9.386
447.2058,8.279
461.2762,42
465.1643,7.279
473.2103,7
475.2327,16
484.1973,7.037
490.2946,7
491.2446,32.38
518.2941,16.57
527.2157,10.29
544.2131,15
559.2535,13.29
562.2114,10
563.2308,11.04
587.28,12
597.217,11
605.2859,32.02
615.2361,13
616.2192,14.3
631.2993,13.86
657.2897,11.05
674.3069,11
675.2961,10.27
692.3271,50
704.356,4.279
708.2676,6.018
718.3547,4.807
740.3374,6
749.3282,5
759.3632,5.368
761.3483,5
762.3712,5.287
765.2419,7
770.3535,6.287
776.2891,7.126
779.3575,105
782.3501,6
792.339,5.018
794.3602,5.287
800.363,5
801.3625,7
813.3875,4.305
818.364,52.56
821.3536,6.794
830.3951,6
834.7462,5.592
836.3732,735
846.4081,5.036
860.4688,7
869.42,5.018
877.4839,5
892.3909,5
896.4319,5.018
897.4196,8.018
909.427,4.538
928.516,5.269
931.4603,21.02
939.3788,6.018
940.455,5
941.3653,6.305
946.4285,4
947.4538,14.08
949.4621,267
953.477,4
972.4442,4.269
984.4534,4.269
996.4949,8.287
1010.459,5.269
1022.4592,11.27
1050.5211,4.054
1066.5245,4.018
1070.5927,7
1094.4923,15
1094.521,9
1096.5376,6
1112.517,145
1112.5308,69
1113.5322,29
1126.6003,8.341
1165.551,8.269
1168.5399,5.287
1183.5259,10.39
1183.556,77
1278.6298,38.48
1296.6421,481
1651.7677,5.386
110.0724,25
120.0809,50
186.085,44
271.0973,37.72
283.1353,19.61
315.1723,43
341.1316,31.23
385.2499,69.22
397.7098,25
409.173,24
419.5385,21.4
430.747,101
432.0243,19.72
443.2061,19.61
444.2789,24
480.2463,13.1
522.3154,69.77
525.2005,18
532.2047,21.82
562.2669,18
576.2785,18.11
593.788,25
603.303,25.72
653.3497,51.76
710.3755,76.61
761.4036,13.61
774.4385,12
811.4283,94
812.4345,12
940.4744,25.61
958.4663,18
958.4814,50
968.4711,30
1105.5623,100.1
1176.5995,26.21
157.132,12
161.0927,15
171.0959,12
187.1458,34.79
215.1387,16
227.1113,21
245.0712,12
252.0789,12.05
254.1116,76
272.1235,138.8
276.1693,53
277.1473,18.81
286.1734,19.93
290.1303,24
325.1536,12
343.1633,15
357.2098,15
367.1938,18
370.2279,12.05
375.2303,15
385.2075,57
403.2229,50
405.2061,63
433.1719,21.05
438.2401,24
446.2498,15.81
456.2482,66.96
474.2594,53
503.2379,18
520.2406,36.26
541.2712,15.05
551.3136,22
569.3119,21
575.3082,18
587.3426,25.81
599.2917,13.1
607.2668,105
608.2659,18
630.3322,22.54
642.3347,12.05
652.3541,15.05
660.3266,21.86
670.3735,12
673.2696,12
688.3662,13.1
708.3159,256.8
755.3897,9.807
757.4097,12
786.3803,18
803.4121,24
821.4,277
830.4246,18.84
848.4255,27
874.4373,42.05
892.4346,439.3
904.4808,9
928.4655,9.055
981.4442,9
1003.5051,9.054
1005.5179,132
1017.4626,12
1061.5499,12.05
1095.535,9
1106.5588,50
1106.5614,28.16
1123.5172,6
1131.4377,6
1146.5532,9
1165.5837,6
1181.5811,6
1194.5842,6
1248.5244,6
1258.6077,34.81
1274.6412,6
1276.6332,51.16
1294.6412,252
1495.7178,10.91
1770.8765,19.1
120.0806,12
175.1056,36.02
184.0693,9
187.1124,9
203.0915,11
214.1082,10.27
217.1315,11
226.0994,9.287
228.1106,10.31
229.1159,14.27
235.1077,15
245.1242,19.27
246.1161,30.02
255.0857,12.02
256.137,8.269
263.1177,8.305
270.1346,10.6
274.1275,10.56
317.1275,17
342.1708,14.34
343.1617,14.09
359.2375,49.29
367.1675,9
369.1693,13
370.1856,13.13
376.1858,10.02
382.1868,8.807
386.1729,12.27
387.1867,9
388.2201,9.269
397.147,11.27
403.1817,12.27
411.1722,9.287
414.14,13.27
431.1721,25
433.2351,20
436.2008,10.66
463.2233,8.054
466.2293,9.036
473.2245,22.28
474.2625,49
488.2886,8.036
500.2516,8.924
507.2222,18
530.2598,24.35
543.2153,9.269
545.2705,8.386
547.2654,22.49
550.217,8.323
559.2797,14.57
570.2505,9.036
579.3112,9.548
581.3115,9.61
588.2659,9.287
603.2957,10.29
613.2432,14
621.3333,61.02
626.3576,10.32
628.3226,9.556
630.2877,11.27
639.3079,12.29
639.8024,17.1
642.2718,11.57
646.3834,21.12
647.3293,4.147
648.625,19
656.3217,9
658.2795,9
664.3328,10.04
675.2899,11
680.3253,8.269
690.3245,13.4
700.2961,13.65
709.3613,8.297
712.3877,10.27
716.36,10.02
746.3728,9.269
748.3382,13.11
749.3677,7.437
760.3698,11.29
766.3503,9.368
768.3967,62.56
773.3842,9.547
793.4564,16.11
798.4241,8.324
803.4362,18.05
805.3412,9
837.3829,10.37
848.4371,11.27
865.458,307.7
874.439,10.3
885.4727,8.269
895.4787,9.807
904.4722,7.368
909.4125,8.593
910.4816,5.605
914.4999,10.08
915.5015,6.435
934.4805,9.018
942.5063,10.82
961.4706,13
969.4755,12.08
979.494,59.83
987.4967,7.807
990.4904,8
1034.5144,7
1055.5272,11
1076.5127,10.33
1093.5443,76
1102.5076,6
1104.4933,23.27
1107.573,3.469
1120.5032,4.018
1130.5209,11
1138.5586,5.269
1147.5924,6.018
1190.521,13.81
1193.6071,4.269
1210.6144,7
1223.6224,9.175
1235.5498,30
1261.6079,24
1295.6145,166
1312.5509,3
1314.627,2
1325.694,2
1341.584,13.32
1341.7897,2
1384.6476,2
1426.7189,2.018
1428.6364,9.203
1465.809,3
1468.8029,2
1473.7018,10.36
1506.6321,2
1513.7374,3
1571.7942,8.637
1626.7338,8.655
1869.7708,7.292
115.0925,21
143.0787,17
175.1185,34
187.0832,24.14
226.119,22.22
229.1165,25
244.0926,23.08
256.1332,35.31
258.1133,57.08
278.1605,17.08
297.1312,25
315.1473,34.18
329.1407,38
343.1625,47
344.1834,11.21
357.1875,21.08
368.1747,22.08
386.1804,33
396.2035,17
399.1589,17.15
412.2295,16.38
414.1991,25.07
440.2278,25
446.196,16
453.2132,25
457.2375,17
459.1915,16
467.224,34.07
485.2504,50.07
518.2475,16
524.243,60
528.317,21.47
566.2842,17
580.284,20
584.3017,47
614.2653,16.14
623.313,86
632.2485,20.14
635.3064,20
644.3006,19.49
653.009,41
683.3327,25.08
716.3743,16
722.3806,126.2
764.3777,13.08
792.3419,12.07
817.3724,29.15
821.4509,310.2
829.4237,20
841.3919,12.07
853.4645,22
861.4779,13.11
863.4362,12.07
872.4553,24.07
873.4781,6.878
885.48,13.15
920.522,60
924.4423,12
928.4823,13.08
931.4301,17.08
977.5368,180.9
1001.5212,17.47
1037.5186,12
1048.5786,42
1078.5355,25.08
1085.5602,13.08
1119.5957,8
1127.3699,8
1130.4841,8
1149.5043,8.072
1163.6151,46
1168.5817,8
1192.5762,8
1305.6736,233.1
1341.6898,8.001
1938.9697,20.15
120.0793,44
129.1024,100
175.1153,31
243.1217,36.11
249.1226,38
277.1218,30
288.2036,64.21
304.1742,25.11
309.1683,25
311.1948,25.11
401.2247,24.11
402.2475,191
405.2118,38
428.2495,13.24
430.5647,33.62
433.2164,57.67
435.1882,31
472.2404,24.11
513.2807,108.1
518.3077,24
530.3051,176
541.2824,36.11
568.2794,25.61
583.315,25
585.3339,24
589.2914,56
624.3004,43
632.3142,25.61
649.3301,55.11
659.3542,144
702.3645,12.11
712.3809,25.23
725.4064,12
738.3064,12
741.4429,37
744.4294,12
745.422,13.61
756.3489,19
759.4119,43.61
772.3157,12
773.3622,31.61
778.3764,37
790.394,68
793.3543,12
831.5351,24
835.4506,24.11
854.5115,49.73
875.3992,12
884.3841,12
901.4617,12
902.4193,9.317
906.4839,18
919.4188,50
935.4698,24.11
1048.4983,12
1066.4803,30
1066.5145,49.11
1194.5857,56.22
1306.7083,750
120.0787,40
129.1007,23
130.0848,10
136.0734,13
147.1111,14.56
171.097,26.61
175.1163,13
181.0942,11.08
183.1439,14.35
185.1304,12.04
198.091,10
201.1056,10.54
209.1225,10
211.1227,11
213.0939,12.54
217.0909,10.04
223.1094,12
227.1187,18.54
235.106,10
239.1426,20.58
240.1317,14.07
242.1392,14
244.1249,29.09
249.1234,10.04
254.1566,12.04
257.1613,18.04
258.1414,44
263.1139,10
268.1556,10.59
271.1481,10
275.1698,39.07
286.1467,14.54
294.1481,10.04
314.1688,14.57
328.1343,16
339.2069,16
341.1903,24.65
346.1435,17.57
348.1418,16.04
350.1342,19
356.2006,16.56
372.168,19.09
388.2532,26.54
415.1571,35.61
442.1983,14.54
452.2869,27.04
460.1855,41
461.1617,95
496.2617,18
503.2623,20.04
514.2371,16.04
532.2429,24.07
539.2489,10
559.2619,36.62
560.2327,45.04
595.2533,10.35
598.3921,155
599.3636,15
601.2642,16.04
608.3282,14.74
620.3087,26.8
634.2988,28.54
651.3716,16.07
655.3013,16
670.3339,16
687.3092,56.54
692.3163,16.81
702.3658,14.54
705.334,33.54
708.4318,26.04
709.4234,56
726.4505,65
730.3682,14.65
740.3486,18.74
747.3978,15.11
759.4014,20.04
776.3853,18
781.3808,27.08
791.418,16
802.4314,17.07
814.3955,21.08
825.5101,39.57
833.4428,14.57
842.4383,22.61
843.4398,10.38
870.3967,17.7
874.4512,16.61
897.4504,42.07
900.456,13.11
905.4315,12.04
912.4362,20.04
915.4899,21.13
920.4429,19.08
921.4585,13.86
930.486,12.04
940.5551,49
945.4674,23.11
959.4464,12
970.451,12.07
977.475,12.04
986.5327,10.1
1008.5363,14
1010.5338,20
1016.4686,12
1028.552,16.54
1033.5438,26
1040.521,14.61
1042.5756,22.04
1058.5131,14.54
1087.6155,51
1090.5424,12.77
1103.545,14.54
1118.5641,10.54
1121.5419,11.08
1129.4954,8.036
1132.5869,12
1138.5835,12
1139.5009,8
1141.5748,8.036
1156.6293,22.63
1157.5967,9.106
1174.6473,18
1257.6506,17.17
1284.6921,130.7
1302.2235,40.08
1356.6301,4
1372.682,4
1492.6771,4
1540.563,4
1652.8027,16.77
1933.7999,16.77
110.071,26
129.099,34.29
130.0854,34.93
136.0732,25
147.1042,31.11
175.1105,18.69
199.18,18
215.0479,19
232.0794,26
235.109,28
246.1286,35.05
248.162,76
249.1317,34
251.1349,70.61
265.1056,35
279.108,18.05
284.1481,16.61
286.1503,15
288.2043,21
300.1699,15
313.139,16.84
361.243,31.05
389.2027,15.86
393.1689,19
411.1805,46.05
434.1756,25.81
435.286,73.86
437.2161,31.05
439.2361,12.81
463.2493,18.05
474.2647,26.44
482.2158,54
497.256,12.81
524.3038,37
525.2814,31.84
550.2725,27.86
551.2955,8.698
553.2573,15
553.271,15
557.2803,15
575.2935,18.81
593.3195,21.81
595.2921,25.67
600.3127,25
609.3128,13.1
615.0005,17.26
620.9454,22
621.3469,16.1
639.3323,62
643.3612,21
644.3738,105
658.3965,21
685.3668,18
710.3255,56
712.3854,5.824
713.3698,12
743.3945,9
752.4098,63
755.3589,9.054
768.3951,21.05
805.4152,9
814.3887,15.81
823.4517,125
826.4479,12
833.4327,12.81
852.4354,12.86
855.3874,9
869.4355,337
873.39,30.81
916.4891,6
944.4406,26.67
960.5024,34.05
960.5181,62
986.463,15
1073.6045,127
1087.556,13.1
1215.673,15
1233.6318,165.4
1572.5276,15.86
157.0896,18.15
175.1194,52
183.1244,29.11
187.0997,22.15
199.182,81.24
200.1457,21.07
213.0896,39.08
227.1771,33
228.1183,23.3
230.0776,21
252.1219,17
257.1479,19.42
262.1203,27.08
288.2001,37
293.1118,17.16
296.1707,17.08
300.1512,17.15
312.1272,34.22
314.2058,29
325.1866,17.15
326.1941,25.08
327.164,17
329.1559,25.08
353.1938,17.16
357.1115,25
362.1796,20
371.2247,21
383.2133,20.07
384.1896,20.07
393.2085,20.07
401.284,64
413.1937,26.47
423.2267,34.07
468.2346,24
470.2298,39.22
481.2738,20.07
486.2646,63.07
487.2336,15.82
490.2372,21
508.264,20.14
510.3059,21.08
511.2631,23.49
513.3066,52.23
516.298,29.14
524.2511,17.15
542.2808,63.31
545.2959,46.08
555.2428,38.15
576.2912,17
583.2798,26.08
600.2857,34
613.3632,104.6
618.2762,20.07
638.3301,24.96
646.3311,17
650.3831,21.15
654.9803,17.26
655.6612,20
658.4056,36.59
684.3502,25
692.3819,33.07
693.4043,11.48
697.3679,41.08
710.4113,48.08
710.4172,467
729.4518,30
746.4258,16.07
756.3602,26.08
760.4323,17.15
789.4438,20.07
798.4043,17.15
799.4087,19.15
807.4299,36.58
810.4143,24.07
813.3754,24.07
814.3388,23.23
815.3857,11.12
823.4282,34.08
824.462,246.1
834.3808,24.07
840.4211,25.16
