"mz","Intensity"
373.2193,24.42
379.1602,18.62
387.2091,35.3
397.2198,16.14
413.1997,16.07
414.7742,16
416.2283,50.4
416.9122,10.6
417.521,17.15
423.7221,42
426.5493,37.07
430.2333,22.08
432.248,25.08
432.5551,51
435.2636,25.07
472.299,17
518.2928,13.47
527.2679,13.16
539.275,16
545.3064,20
549.3164,86
573.2585,16
575.2811,20
586.3254,46.07
607.3147,24
630.3557,13
650.3575,68
664.3386,179
678.3643,22.15
692.3846,20
715.3987,8.072
721.3732,12
748.347,16
751.3989,42
765.3843,183
775.3939,21
781.3995,12
831.92,25.08
841.4491,8
875.4124,8
892.4289,8
1099.605,13.08
143.1182,85
157.1342,16
171.116,31
173.1217,12.05
175.1167,22
201.1198,12
240.1375,18
244.1487,24.81
258.1449,35.06
272.1418,18
273.118,23
281.0867,12
327.1576,12.05
343.2246,15.11
353.2093,38.05
358.7266,18
386.2229,12.05
403.2272,50
426.1728,19.05
434.7643,28.72
441.2464,12.81
443.236,12
443.5703,31.81
444.1602,60
456.267,12.05
458.2792,18
466.2901,15.05
474.266,12.11
484.3077,27
499.2865,12
505.1683,15.05
514.3136,9.054
516.3088,126
517.2964,12.05
521.226,9
553.2821,9.862
576.2764,9.054
619.2901,15.11
629.4032,58
674.4025,9.836
686.4218,24
687.4047,7.914
698.3771,9.054
702.3537,20.42
709.2836,6
714.1564,9.054
716.4296,353
729.4284,9
753.295,6.807
758.4252,6
769.4897,12.84
770.9717,6
772.4688,6
773.4572,9
797.4438,6.807
809.3491,6
811.4294,6
813.3636,6
841.4488,6
850.3774,6
1137.668,13.1
1215.5872,10.1
1259.6703,9.807
2110.1494,12.86
129.0999,11
130.0875,9
147.112,8
173.0974,8.269
185.165,33
201.1047,12
203.0997,8.269
213.1597,32.29
231.0997,14
244.1202,8.036
246.1809,21.02
273.1395,9.287
294.1741,8.036
302.139,17.83
315.0897,17.92
341.0168,64.29
374.1992,10.67
375.2275,13
397.2118,9.279
416.2299,13.3
429.087,32
431.1753,28.29
444.2589,31
444.903,21.42
446.256,27.27
460.249,9.269
475.245,11
500.2531,9
505.2615,8.547
513.2401,10.28
529.2809,9.094
530.2607,13
531.2958,14.38
545.2985,10.3
572.3198,8.548
573.2901,14.28
575.3036,22
575.3555,9.404
581.285,10.31
587.3463,10.02
589.3167,17
597.2906,10.02
602.3282,12
611.2847,9.556
621.3057,9.637
623.2364,11
625.3116,14.29
629.2784,11
643.3416,17.3
646.3447,15
658.3396,15.92
661.343,10
662.3356,9
670.3067,11.28
673.3588,8.547
674.2947,18.28
676.3513,191
686.3337,13.4
699.3471,5.018
701.3572,7.287
704.3683,6
713.3857,18.59
714.3955,5.287
716.3921,6.269
717.4578,9.548
718.379,11.27
724.359,5.269
730.4257,20.02
739.3082,7.538
741.3564,5.807
742.3857,16.31
745.3752,5.287
757.3705,9.036
758.3965,2.158
759.3723,4.287
760.4361,8.018
769.3366,11.3
771.4139,10.29
774.3953,12.04
777.442,5.269
787.4013,11
789.4268,11.29
789.4301,34
799.4421,5
801.452,4.279
805.4301,9.673
825.3538,11.42
844.3547,9.398
870.489,64
974.425,2
977.3278,3
984.4593,3
990.4501,2
1101.5449,9.368
1499.8251,2
1703.905,23.3
120.0799,81
169.1004,16
183.144,19
211.1412,19
225.1054,24.05
232.1385,65
242.9858,18.81
243.1254,19.64
253.0985,24
254.1342,15.84
269.0948,18.11
271.1037,18.86
282.1803,30
288.1948,42.83
290.1497,15
297.1617,23.9
307.123,12.05
313.2428,14
314.1845,18
340.1843,27
341.2032,12.84
347.167,60
349.7119,14
354.1372,25
367.2115,15
398.2411,75
417.2487,25
434.1978,12.05
446.2399,60
453.295,30.95
454.2436,30.05
454.9016,130
473.2056,22.05
501.2133,22
530.3298,22.81
543.3236,20
551.2926,12
568.2994,12.06
571.3112,15.05
587.2935,18.05
593.3001,67
608.3032,20.05
614.3002,12
627.3865,108
663.3502,16.15
668.3203,11
671.2578,18
671.3167,35
692.3733,14
698.4171,84
708.3796,14
725.3895,13.61
733.3492,14.09
749.3934,38.46
770.3864,64
773.4497,14.06
795.4687,50
862.4779,22
864.4648,9
889.3941,24.4
899.4645,6
903.4885,6
904.4896,4.655
905.4233,4.654
917.4553,33
1002.4694,6.807
1114.5625,16
1119.5662,29.14
1191.5813,35.24
1593.8113,9
115.1095,13
117.0892,7
151.147,2
173.1513,23.27
185.1314,3
214.156,6
231.2012,4
272.1893,2
273.1676,3.018
281.1673,3
289.2392,3
309.1779,3.269
311.2116,3
313.1942,3
347.2581,3.018
369.2545,4
371.2354,11
387.2722,6
414.2656,9
427.3048,3
429.2805,6
437.3252,6.287
445.3043,6
455.204,11
485.348,5
485.3488,7
487.3193,7
503.3506,4
505.3398,3
543.3746,6
545.3605,4
559.3825,2
563.3762,19
601.4295,7
603.4102,2.018
617.4163,6
619.4423,10
621.4182,54
659.4567,7
661.4347,2
677.4767,24
679.4588,87
680.4734,2
717.5047,11
733.5159,4.018
735.5184,20.02
736.4897,2
737.501,60
775.5425,3
793.5682,17
795.5394,16
906.7196,3.637
157.1326,22
175.1176,8
185.1276,29
187.1024,7.269
201.0971,7.548
232.1409,10
272.1319,11.02
314.1707,16
345.2051,17.04
375.1702,9
402.2154,8.036
438.2148,10.04
440.9644,9.566
442.2205,10.29
455.2253,9.386
458.3092,27
458.5555,11.04
499.2606,9
503.2838,7.556
516.291,29
517.1928,8.018
527.282,5.269
532.3036,6.637
537.2515,5.404
546.2635,6
554.2737,5.269
560.2984,6
562.2916,5
564.2789,6.036
568.2799,5.018
573.3175,5
574.2222,5.556
577.2766,7.018
584.2654,5
588.3164,5
603.3199,83
607.2722,6.538
618.2789,4.637
628.2988,6.538
632.3388,13
633.3246,3.804
644.3248,5.297
646.3418,6.269
647.309,13.27
648.3754,2.7
651.255,8.269
655.2841,9.556
657.335,6
659.3277,6.018
673.347,5.736
685.3195,6.269
685.3594,8.018
689.3589,10.29
695.3337,5.036
699.3418,8.566
701.4244,5
702.361,9
704.3441,17.55
714.3658,25.29
715.3429,9.035
731.3839,5
732.3622,118
733.362,11
740.4205,5.269
741.351,3.167
743.3916,7.018
746.3952,10.54
758.3173,4.269
760.4098,5
769.3876,4
773.3516,5
785.4067,9.279
789.3806,6.036
803.3995,51
804.4186,6
881.4543,12.57
898.4249,23
913.5393,9.584
916.4852,292
968.3398,2.018
993.454,2
1068.491,6.019
1077.3524,4.637
1171.6292,11.64
1197.6235,5.018
1266.5293,10.67
1372.7065,37
1433.6823,3.706
120.074,13
130.0825,17.16
136.071,21
158.1005,14.08
169.1203,13.16
175.1002,17.08
199.171,20.57
253.1011,27.08
272.1716,16.07
282.1739,16
286.1773,16
327.6972,22
336.7075,39
338.1581,17.08
339.6856,18
349.1825,26.52
385.248,21.08
387.1788,16
391.2302,20.07
402.1919,16.07
412.7542,98
421.7569,149
430.1993,17.47
448.1816,26.15
460.2471,20.15
464.2077,31.08
465.2332,22.08
472.3002,48.26
509.2874,17
518.3031,16
547.2689,21
571.344,29
586.3624,22.23
615.3216,12.07
618.3018,48.08
672.4275,13
678.3469,16
679.3504,16
687.3275,20.07
703.3892,13
717.3694,20.07
725.4147,29
725.4305,13.11
743.4225,13.08
746.4053,12.07
759.4087,25.15
774.4446,43
800.4073,20
912.5153,20.15
930.5059,127.7
981.5276,8
989.5173,8
1149.6627,12.15
1154.5414,23.62
1166.5764,13.07
1394.6614,188.5
120.0794,64
129.1022,32
157.1037,30
207.1135,19
235.1289,18.11
257.1664,30
274.1669,36.11
286.1391,38
373.2037,18.11
404.221,25
409.2372,19
421.2531,89
470.5772,37.11
471.1372,24
519.2366,42.22
522.2678,18
526.2745,18
533.3134,18
568.332,56
615.3566,18
622.2738,18
637.3516,25
655.3585,173
694.3192,18
725.3648,13
745.3552,13.61
766.3902,24
784.407,90.61
818.3647,12
823.3925,57
841.4218,341
871.3888,13
891.4167,19.61
954.4814,12
1296.577,26.43
1354.5374,18.11
120.0782,22
129.1011,31.18
214.0407,20
230.112,17.08
231.0571,17
248.0828,73
258.1253,29.11
266.1435,21
271.1188,22.08
288.139,20
295.1358,16
299.1415,17
311.1793,29
329.1791,17
350.1911,16.07
353.2005,29.19
371.2148,16.07
412.2233,26
414.2742,16
462.2455,16
464.7374,24.5
472.2324,18.59
473.2986,34
473.5548,21.08
474.2043,41.23
480.2715,16.07
505.2339,24
507.2349,21
525.2904,29
531.2687,16
543.2963,33
543.3049,17
568.3134,25
576.2728,24
579.3387,15.42
582.3399,17
589.3551,13
600.3298,30.07
623.3451,13.08
663.3203,30.15
671.4321,18.08
681.3896,25
686.3389,30
688.3641,16
699.3965,63
702.3345,8
728.3964,28.14
732.4224,8
776.4078,39.08
796.4409,8
813.4419,16
841.3914,12
858.4351,8
860.4162,16
861.4511,4.586
883.5387,25.15
909.3917,8
909.4753,20.15
934.4978,8.001
940.4286,8
1145.4795,17.47
1416.688,9.472
1946.1626,17.22
101.0737,14
127.0872,13
129.1057,8.018
136.0734,9
155.0826,19
173.1106,8.279
175.1151,12.05
226.1162,9.279
232.1411,17.36
242.1547,9
252.0714,8
254.1512,9.018
283.1396,19.02
310.1285,9.019
315.1831,8
340.1673,9
357.1709,8.287
378.1771,17.29
389.2157,14.29
395.2027,23.57
401.201,9.269
446.2341,20.27
456.7546,12.29
457.2297,16.27
508.2839,26.04
516.2661,9.807
520.2464,7.269
546.2733,7.637
560.3276,8
561.2897,11.02
565.2742,7
577.2688,9
580.2913,8.018
585.2903,8.018
604.3256,8.036
609.3357,41.02
626.3256,8.305
647.3333,8.287
648.3511,20.02
654.323,8.279
660.3998,8.386
666.3561,122
673.3683,8.287
674.3911,9.018
681.295,8.036
686.3591,7.807
693.3541,8.018
699.3394,9.018
707.3741,12
714.353,9.018
720.349,6
722.3341,5.018
731.394,7.018
732.3951,13.56
734.3373,3.527
735.3338,8.018
739.3018,5.269
743.3524,10.28
746.4175,7.305
748.3605,9.269
749.3433,2.413
759.3732,9.036
759.3769,8.018
763.3634,12.27
771.4421,5
775.3442,12
776.3997,14.28
777.3865,40
780.4003,9.269
787.4306,4.269
792.3604,5.269
794.4122,74
799.3908,4.269
803.4024,8.018
804.4371,6.297
818.3998,6.018
820.4078,6.637
821.4238,3.898
835.4321,5.279
837.4434,4.269
849.4078,4.269
856.4457,4.269
858.2643,13.57
873.4467,11
883.4435,11.27
910.4562,2
930.4894,49.66
937.533,2.018
939.463,9.036
944.327,2
945.4589,11
967.4421,8.018
995.4115,2
1061.5199,7.036
1181.5757,8.673
1291.589,12.97
1420.7922,74
116.0697,9
142.121,11
145.0857,14.02
169.1192,9.269
173.1092,16.29
185.1018,8
187.1426,29
197.1284,17
201.0962,15.28
215.1407,28
244.1015,14.3
253.1041,8.538
268.169,10
314.186,9.287
332.1922,24.61
343.1623,16.31
393.7285,30
401.1977,14.27
426.2015,13
431.2129,18
436.1982,10.59
443.2227,8.386
461.2362,27
470.2307,6.81
475.1858,9.575
478.7576,50
479.2038,16.67
487.2222,9.368
487.3012,30.02
487.9064,16.28
488.3189,8.886
512.2679,11.29
531.2789,11
539.2742,8.269
543.2473,9.018
549.2782,11
558.3056,8.036
560.3022,50
567.282,10.29
568.2693,12.31
569.238,9.279
576.306,8.269
602.3465,8
603.2678,9
614.2878,10.28
629.2844,19
630.3068,10.66
632.3146,11
633.3289,25.02
643.3079,8.036
644.3348,11
654.3156,8.018
661.2888,9.287
671.3304,18.27
672.3359,4.939
676.3529,7.807
687.3705,10.04
689.3461,60
690.312,9.665
699.348,4.538
702.3747,7.574
715.3292,7.269
718.3583,6.269
724.3625,7
729.4056,6.269
731.3872,8.269
733.3794,14
742.3964,11
746.3984,6
747.3696,24
757.9771,7.287
760.3813,210
761.3737,21
772.4028,6.269
773.4802,11.02
774.4021,22.27
786.4438,41
801.4147,5.548
804.3861,5.279
811.4413,5.269
813.3472,8.807
827.3824,11.02
829.4293,12.37
832.3862,22
843.4112,9.036
861.4301,77
871.4083,12
875.4243,8
909.4183,2
915.4625,2.269
938.4452,17.05
971.4538,12.4
986.4415,2.018
1290.6658,8.007
1515.7769,9.637
129.1052,7
130.0869,6
143.108,6.807
147.1152,13.07
155.1013,8
157.1331,45.07
173.1257,7.018
175.1118,9
185.1279,85
189.0879,6
199.1316,5.018
207.1138,6
211.1266,6.287
228.0991,9
230.1168,8.306
238.1509,5.368
244.135,5.055
249.1086,5
254.1525,12
256.166,23
258.136,15.37
270.1201,5
287.1175,5.269
287.2369,5.018
297.1513,5.287
325.1866,9
329.1692,8.269
333.1815,22.02
341.1255,8.054
343.1985,10.27
373.1941,7.827
373.2195,6.036
375.1613,10.34
382.1657,11.29
385.2361,10.31
410.2451,10.02
420.2059,36
446.2296,11.31
450.9056,11
457.2412,9.287
479.7473,33
487.2166,8.036
489.2582,41.29
497.1977,8.279
503.2497,8.368
518.2177,5.269
521.2587,59
522.2632,5
549.2408,5
561.2972,8
563.3056,5.269
564.2614,5.269
588.2796,7.646
590.3221,7.269
604.3281,9.018
611.2686,5.807
616.3271,6.807
626.3419,6.368
631.3033,5.104
633.3174,6.019
634.3403,55
635.3262,7.548
642.2607,6
644.3564,7.018
646.3204,6.054
663.3139,6.269
667.3112,5.279
676.2994,6.269
681.3669,8.269
685.3096,6.548
687.3961,8
696.2589,6.269
699.3319,9.287
700.3464,4.553
703.3561,9.054
718.3304,4.269
721.3748,103
722.3738,9
731.3668,8.287
764.3972,5.036
774.3967,9.104
774.403,20
776.4059,13.29
778.4559,28.02
778.4676,20.29
792.4089,386
793.4063,13
802.4094,4.269
820.4135,9
829.4346,4.269
830.364,6.018
845.4343,12.02
862.4182,5
863.4427,145.1
864.4515,21.04
873.4382,5.279
902.4598,8.14
913.481,10
939.4018,4
990.4856,2
1036.4872,2
1213.5316,5.018
1249.6151,5
1462.759,65
1578.75,7.018
133.0851,31
177.109,33
217.1119,12
221.1366,18
233.0936,29
235.1229,65
237.1229,16
243.1395,11.08
249.1165,21
253.1085,10.54
263.1181,37.54
265.1493,12.04
273.6792,10
275.1301,13.11
277.1432,47
279.0387,10
299.1138,20
305.1252,10.04
309.1866,12.59
319.1211,8.037
355.2137,10
359.1393,8.538
397.2418,8
429.3399,11.08
454.1931,20.54
471.2705,23.18
472.2878,38.07
480.7993,116
488.948,8
489.148,22
489.2222,144
547.322,4.557
573.358,4.538
591.3585,6
599.218,4
603.3139,6
608.3734,8
635.3737,10
641.2762,10.59
642.3414,6
652.3981,12
679.4001,4
696.4383,11
723.4303,10.54
725.361,4
740.4697,15.54
765.4077,4
767.4587,13
784.4944,12
789.4415,4
795.4186,4.036
811.4941,8
822.3087,4
828.515,10
860.4873,4
120.0772,19
136.078,38
143.1167,19.67
171.1012,18.11
216.1322,18.11
235.1129,31
380.1323,24.11
474.2734,24
484.2368,31.11
503.2561,24
504.262,32.96
524.2407,25.61
525.2279,30
545.3125,25.62
566.2685,18.11
589.3182,24
595.2432,20.32
631.2958,80
632.3408,15.66
663.3445,18.11
677.3835,18.11
689.3537,95
704.3181,18.11
709.3333,37
717.3812,18
733.4198,12.11
738.4013,57.23
744.3882,75
751.3632,13
762.4302,25.61
763.4498,6.852
764.3973,12
765.4352,18
791.4249,12
806.4464,12
807.3922,9.6
822.4194,18
831.4529,12
836.4381,76
836.4669,42
838.4074,12
849.4427,19.61
863.4484,44.21
868.4932,12
890.4412,12
890.5282,19.61
893.458,12
904.4728,12
907.4522,49
987.5029,39.45
994.8449,25
997.541,24.11
1291.5596,44.49
102.0559,13
136.0729,15
143.1093,12.05
173.0921,47
187.1096,15.05
201.0922,41.84
215.1143,12.05
225.144,15
233.1266,22
242.1411,27.11
258.1098,47
284.201,15
293.1369,18.91
297.1214,15
310.1854,34.16
313.1768,12.84
331.1458,12.05
340.1685,13.61
341.1769,15
343.1884,39.84
351.1983,12
371.1886,12
372.2052,12.81
373.16,12
375.1867,12
377.1952,12
383.1831,12.81
389.2238,19.86
407.227,124
416.1428,12.05
429.1783,12.06
458.2552,12.05
474.2554,12
500.7795,40
503.9227,15.81
508.1829,17.42
509.2979,15.81
509.5795,27.62
510.2172,28.63
517.2686,21.06
518.2675,30.81
535.2886,21
537.2667,12.81
578.2588,12.81
601.3135,19.67
605.3353,12
612.316,12.86
618.3335,15
623.3251,12.86
625.3093,18.84
632.3197,12.81
645.2074,12.81
646.3383,19.81
648.3746,85
671.336,12.05
705.3519,9.054
733.3894,12.86
735.3671,12
743.4037,9.807
759.433,15
761.4401,12.81
799.4238,15.86
800.4481,6.355
804.4217,21
818.4614,18.86
818.4772,195
826.4018,9.807
850.4662,12
871.3851,12
887.4758,15
900.4879,6.807
902.4244,6
905.4529,9
907.4747,6
916.4343,6
917.4938,4.636
918.4598,4.635
937.4351,9.807
947.4801,9
957.4902,15
957.5264,6
982.5543,18.81
1039.5596,19.7
1058.4597,14.02
1173.5461,12
1255.698,12
120.0787,133
165.1019,38
175.1233,25
187.1348,24
219.1411,28.53
231.1333,19.61
259.1043,37
276.1357,159
331.8588,25
332.6927,19
334.9488,25
337.1805,32.85
345.2301,25.11
375.2026,50
413.1762,18.11
444.2906,154.3
453.1678,19.72
492.2587,19.61
502.2916,31.72
507.223,19.61
510.5059,37.83
510.9435,39.61
512.2805,25
559.3248,43
571.3215,21.82
577.2101,19.61
593.3706,19.61
598.3229,24
629.3165,25
632.3395,25.23
644.3482,28.5
646.3492,281
647.35,25.61
674.1833,18.11
701.3134,19.61
717.3885,18
719.829,15.82
727.4463,20.61
745.42,553
746.3849,18.11
754.4618,21.23
805.4528,18.11
818.4332,18
819.4391,19.61
856.455,49
873.4756,48.11
906.5243,13.61
907.398,12
923.4346,12
943.4601,12
964.41,12
1327.7412,20.21
1339.7101,20.32
1359.6663,12
1495.7379,18
1815.0842,27.82
120.0812,77
129.0968,25.67
157.1307,30.11
177.1005,115
185.1071,25
205.0958,76
234.1418,87.34
276.1348,186
282.1059,25
300.1273,24
304.1545,31.11
349.1726,25.67
361.2246,49
375.2098,25
376.2331,25.61
387.1529,25
389.2161,82
397.1926,25.61
399.1852,25.61
463.2087,24
488.2853,120.6
510.5703,58.24
515.2337,24
533.2567,371
541.2557,19.61
588.3213,18.11
632.3237,379
680.3393,19.61
710.3479,19.61
721.4088,25.67
745.4099,210
756.3871,12
763.2977,31.61
764.3816,12
779.4595,19.61
792.4252,12
793.3945,12
800.4678,12
807.4401,18
816.4473,211
830.4929,12
832.3969,12.11
835.4526,12.11
847.4265,24.11
848.4576,6.911
856.4961,24
1002.5247,43
1226.5516,24
1573.8273,12.11
129.1038,9.018
130.0666,10.29
141.1001,8.018
169.1348,27
175.1192,20.03
178.0638,8
197.1281,8
233.1311,83.04
256.1202,9
261.1263,36.54
275.0966,13.57
280.1212,8.807
284.1134,11.02
288.1837,10.02
301.1252,9.018
312.1272,9
321.0954,9
328.1688,13.56
331.1054,9.036
345.226,51
357.1596,19.29
361.1674,8.305
387.125,9.018
409.1906,8.287
419.1977,12.27
421.1558,26.78
422.1391,4.536
429.252,10.02
432.2001,10.56
436.183,15.29
445.2025,17
446.2722,39.67
450.2215,9
455.1786,9.386
459.2052,10
465.2186,9.036
473.1934,13.83
496.2164,8.807
497.2751,18.28
500.2324,10.3
509.2949,9.548
513.2972,48
513.934,29
515.2034,6.301
517.2535,9.556
559.3057,8.422
562.2479,10.57
576.2866,8.386
589.2761,15.27
602.3005,11.29
606.302,91
611.2565,8.835
636.3293,11.54
653.2858,8.269
653.3026,13.27
657.3248,12.04
675.3184,11
679.3135,8.538
699.3643,7.287
706.3217,9
711.3754,7.269
734.3655,11.57
748.3563,9.036
749.3203,14
758.4199,10
766.3267,22.05
766.3322,267
767.3307,10
776.3423,10.3
779.3462,9.054
788.3813,8
798.4332,33.37
808.3697,11.02
812.389,7.018
841.4476,8.287
847.3934,7
852.3597,11.02
879.4215,43
889.398,79
898.5494,3.287
901.3662,4
913.4499,5.269
915.4742,5
924.3676,3.287
937.4462,3.018
943.4094,9.658
962.4584,86.29
974.4866,5.018
1008.4893,38.3
1116.5045,3.018
1150.595,2
1233.6431,9.287
1248.4545,2
1292.5734,10.02
1519.7711,20.57
1520.8083,13.05
1526.8079,8.269
120.0805,62
129.0966,5.279
147.1068,9
175.1149,7.269
213.0821,6
218.1503,13
219.1223,5.287
228.1108,8.018
231.0999,10
241.0948,5.269
244.1245,7.269
246.1028,6
249.1235,89
272.1343,10.27
277.117,73
281.0482,7.018
284.1469,5.269
295.12,5.287
299.1377,7
317.1461,15.56
317.2192,12.27
357.1453,10
358.1744,7.269
388.2385,12
393.154,8.279
398.1889,8
406.1631,19.27
410.2059,7.807
428.1897,19.31
429.176,5.464
445.2728,33.04
450.2056,7.287
469.2009,9.666
476.2033,10
499.2366,10.29
504.2183,11.3
510.7502,24
514.2302,6
517.2572,8.018
519.2714,22
519.9801,9
520.255,27.64
527.2436,8.018
532.3063,35
545.2568,8.269
557.2256,7
563.1481,10.54
565.2906,6.574
576.2798,8.018
598.3052,11
607.3233,6.287
615.3544,7
633.3552,62
645.2994,8.324
681.3411,7.648
689.3282,6.036
707.3564,6
722.3236,5.018
724.3422,7.305
726.3592,6.018
744.3879,32.57
747.3875,4.018
750.3177,4.269
751.34,6.036
758.4047,6.018
762.3964,180
762.6991,4.269
763.397,13
768.4226,5
770.4261,6.018
776.3295,9.305
778.3417,7.279
782.3871,6.269
803.369,8
809.3962,9
821.3661,9.566
828.3923,5
831.4004,8.655
852.386,4.269
855.4114,5.269
873.4324,14
891.4427,57
892.4324,5
901.4095,4
911.4655,2
925.4113,8
939.5036,2
940.3773,2
947.489,9.538
949.4845,2
973.4879,11.31
1002.4888,7.036
1004.4884,6.934
1072.5027,4
1261.6462,5.287
1342.6709,5.368
1355.6053,5.368
155.1043,20.07
171.0901,24.07
200.1372,51.12
246.1236,22.08
251.1025,17.08
283.1229,16
288.1299,16
294.1711,21.07
301.1548,16
316.1501,17.08
349.1312,13.19
364.1902,16
414.2361,13.15
422.2369,13
425.2063,13.15
450.2906,26
451.2177,17
470.2727,25.08
494.2414,13.08
515.2881,15.34
519.2873,17
520.2792,29.07
520.9472,30.93
536.2586,16
548.3096,17.08
549.263,16
565.3096,34.78
573.3425,26.24
600.3156,20.07
628.3693,22.15
658.2985,21.08
666.3557,67.07
702.3748,20.07
723.3628,25
733.3737,21.47
764.3351,18.55
769.3915,21.11
813.4048,13.08
813.4283,94
823.4215,20
828.4813,13
853.4051,21.08
870.4037,13.08
922.466,9
927.4751,28
936.4548,16
936.5019,17
941.4043,9.416
945.4459,8
967.453,8
968.4889,6.08
1022.5507,42.11
1038.4913,8
1047.4762,8
1173.5593,8
1187.5869,20
1243.605,30.08
1432.7577,12.07
175.1191,26
186.129,29.5
214.1202,26
234.1185,39
288.2032,158.6
337.1175,26
344.1446,29.5
361.1719,55.5
387.2109,26
413.2012,26
432.2222,52
446.2455,26.24
456.1859,26
500.278,155
504.2771,26
523.2455,55.96
545.3099,52
597.304,39
613.3624,117
633.3271,26
684.4041,167
703.3522,39
741.3884,26
831.462,180
955.5381,26
1199.5984,30.78
129.1016,22.84
130.0833,33.14
147.1138,53
185.1607,19
196.1439,18
197.1276,35
213.1561,27.05
214.1454,43.96
224.1346,19
225.1346,17
226.1073,12.86
228.1501,17.4
242.158,14
246.1841,39
247.1831,14
296.1813,17
310.1087,26.51
312.2052,15
314.183,15.86
323.2116,45
324.1949,37.61
325.1946,17
336.0043,10.48
345.2511,42
346.2541,37
354.1192,15.11
359.0717,14.81
382.0535,26.64
382.259,18
390.7702,73.67
391.2726,190
393.2013,15.81
399.7783,100.2
408.2971,17
409.2821,18
436.2947,30
437.2838,49.19
438.2791,27
458.3295,75
459.3349,53
494.2009,21.67
502.2752,12.81
535.3644,34
536.3593,71.37
551.3374,9.807
557.407,44
558.4009,61
561.3129,12
572.3289,24.81
573.3372,5.549
612.3297,15.05
624.3339,9.807
629.4035,23.05
648.2755,9.807
664.249,17
671.4849,14
686.2395,27.11
686.4163,15
700.422,9.054
729.3343,6.807
765.4423,21.91
776.0683,21.67
782.5249,28
786.557,15.81
791.3286,19.21
799.4214,80.05
842.4233,6
854.4879,15
866.4982,6
877.7556,6
1015.649,9.862
1339.8549,37.81
1509.8506,7.104
111.0545,12.05
136.0759,69
155.0938,12.81
175.1181,29
231.0678,28.05
233.0946,24
241.0895,18.81
245.0752,16
246.1021,13.61
249.1611,44
250.1501,16
251.1162,17.05
259.1059,15.05
269.1494,14
277.1555,25
303.2134,24
315.1593,15.35
343.1726,20.45
360.0947,16
363.1424,17.05
367.1943,15
389.2213,31
394.1446,22
395.1691,22.84
398.1992,17
400.2334,17
404.8708,20
405.2165,40.1
417.2329,24.4
433.1391,20.05
433.2681,14
450.2804,23.1
461.2607,24.34
485.2143,14
504.7324,12.81
506.2264,15.05
520.2749,20.05
523.1563,12.1
526.2774,15.05
537.312,72
544.2528,16.61
551.2559,15.4
553.2836,17.11
591.2645,12.81
591.2809,21.05
593.3546,15.34
605.3445,14
645.3196,12.81
648.3468,15
649.3448,23
666.3521,79.05
668.3581,25
686.3386,12.81
704.3812,9
706.3459,9.054
711.3412,6.807
712.3572,15.81
736.3517,11
754.3821,15
755.3806,15.84
759.3544,14.86
779.3734,11
785.4199,9.807
795.4049,84.42
815.4354,16.61
846.4352,9
849.4219,34.72
910.4246,42.09
910.4274,51.37
920.4244,12.05
943.4467,8
1007.4391,14
1025.4392,61
1025.4535,129
1033.5273,12.81
1036.4551,6
1037.6257,13.1
1054.4949,12.11
1116.5392,12.05
1171.6025,15.86
1188.5112,198.1
1282.6572,36.86
1300.7068,706
1497.834,16.16
1785.8397,8.391
120.0808,29
129.101,78
183.1143,18.84
201.1078,15.05
214.0951,22.81
215.141,83.05
226.1583,12.81
228.1652,25.05
